timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
24.00;260.36;4;152638972#0_0;329.77;0.00;32.94;DEFAULT_VEHTYPE;5122.02;2861.06
24.00;264.61;6;152638972#0_0;259.99;0.00;31.61;DEFAULT_VEHTYPE;5191.23;2869.84
25.00;245.10;0;152638972#0_0;571.77;0.00;33.08;DEFAULT_VEHTYPE;4891.67;2789.11
25.00;253.41;1;152638972#0_0;437.47;0.00;28.51;DEFAULT_VEHTYPE;5017.16;2836.65
25.00;72.61;10;74381050#0_0;238.11;0.00;25.67;DEFAULT_VEHTYPE;234.69;32.29
25.00;270.46;11;152638972#0_0;182.56;0.00;24.91;DEFAULT_VEHTYPE;5268.56;2873.47
25.00;272.35;13;152638972#0_0;134.20;0.00;23.02;DEFAULT_VEHTYPE;5316.91;2872.43
25.00;81.57;14;74381050#0_0;121.20;0.00;19.17;DEFAULT_VEHTYPE;120.88;6.10
25.00;86.71;15;74381050#0_0;71.02;0.00;14.66;DEFAULT_VEHTYPE;71.00;0.45
25.00;89.66;18;74381050#0_0;33.61;0.00;9.22;DEFAULT_VEHTYPE;33.64;-1.40
25.00;89.66;19;74381050#0_0;11.57;0.00;4.08;DEFAULT_VEHTYPE;11.58;-1.53
25.00;54.25;2;74381050#0_0;460.47;0.00;31.19;DEFAULT_VEHTYPE;432.53;131.94
25.00;281.75;21;152638972#0_0;29.24;0.00;9.42;DEFAULT_VEHTYPE;5421.21;2860.80
25.00;281.75;22;152638972#0_0;8.12;0.00;2.62;DEFAULT_VEHTYPE;5441.89;2856.49
25.00;259.15;4;152638972#0_0;362.86;0.00;33.08;DEFAULT_VEHTYPE;5089.50;2854.95
25.00;263.52;6;152638972#0_0;291.41;0.00;31.42;DEFAULT_VEHTYPE;5159.96;2866.66
26.00;243.51;0;152638972#0_0;604.78;0.00;33.00;DEFAULT_VEHTYPE;4862.13;2774.38
26.00;251.87;1;152638972#0_0;466.63;0.00;29.16;DEFAULT_VEHTYPE;4989.31;2827.98
26.00;69.60;10;74381050#0_0;263.81;0.00;25.70;DEFAULT_VEHTYPE;259.00;40.61
26.00;267.65;11;152638972#0_0;208.83;0.00;26.27;DEFAULT_VEHTYPE;5242.28;2873.25
26.00;271.61;13;152638972#0_0;158.64;0.00;24.44;DEFAULT_VEHTYPE;5292.48;2873.12
26.00;79.66;14;74381050#0_0;142.20;0.00;20.99;DEFAULT_VEHTYPE;141.62;9.34
26.00;83.90;15;74381050#0_0;87.70;0.00;16.69;DEFAULT_VEHTYPE;87.62;2.03
26.00;86.71;18;74381050#0_0;44.43;0.00;10.82;DEFAULT_VEHTYPE;44.45;-1.07
26.00;89.66;19;74381050#0_0;17.25;0.00;5.69;DEFAULT_VEHTYPE;17.27;-1.50
26.00;51.40;2;74381050#0_0;491.86;0.00;31.39;DEFAULT_VEHTYPE;457.57;150.87
26.00;278.62;21;152638972#0_0;40.53;0.00;11.29;DEFAULT_VEHTYPE;5410.05;2862.53
26.00;281.75;22;152638972#0_0;12.59;0.00;4.47;DEFAULT_VEHTYPE;5437.51;2857.41
26.00;257.10;4;152638972#0_0;395.27;0.00;32.41;DEFAULT_VEHTYPE;5057.87;2847.81
26.00;260.36;6;152638972#0_0;323.00;0.00;31.59;DEFAULT_VEHTYPE;5128.69;2862.19
27.00;242.21;0;152638972#0_0;637.05;0.00;32.28;DEFAULT_VEHTYPE;4833.56;2759.34
27.00;250.46;1;152638972#0_0;495.23;0.00;28.60;DEFAULT_VEHTYPE;4962.26;2818.68
27.00;67.44;10;74381050#0_0;289.73;0.00;25.92;DEFAULT_VEHTYPE;283.23;49.83
27.00;265.97;11;152638972#0_0;236.93;0.00;28.10;DEFAULT_VEHTYPE;5214.22;2871.69
27.00;270.46;13;152638972#0_0;185.50;0.00;26.86;DEFAULT_VEHTYPE;5265.61;2873.49
27.00;78.93;14;74381050#0_0;165.58;0.00;23.38;DEFAULT_VEHTYPE;164.62;13.64
27.00;83.90;15;74381050#0_0;106.73;0.00;19.03;DEFAULT_VEHTYPE;106.55;4.05
27.00;86.71;18;74381050#0_0;57.71;0.00;13.28;DEFAULT_VEHTYPE;57.71;-0.31
27.00;89.66;19;74381050#0_0;25.36;0.00;8.11;DEFAULT_VEHTYPE;25.38;-1.45
27.00;49.49;2;74381050#0_0;523.03;0.00;31.17;DEFAULT_VEHTYPE;481.64;170.69
27.00;278.62;21;152638972#0_0;53.34;0.00;12.82;DEFAULT_VEHTYPE;5397.37;2864.45
27.00;281.75;22;152638972#0_0;19.06;0.00;6.47;DEFAULT_VEHTYPE;5431.18;2858.72
27.00;281.75;23;152638972#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5444.85;2855.88
27.00;254.74;4;152638972#0_0;428.12;0.00;32.85;DEFAULT_VEHTYPE;5026.14;2839.28
27.00;259.15;6;152638972#0_0;354.30;0.00;31.30;DEFAULT_VEHTYPE;5097.90;2856.56
